dataset,fold,seed,level,version,F3_F4_RMSE,positive_AUC_error,latency_error_sum,latency_count,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
B2,3,2053,0.0,old,4.4681040704632355,767.1596991961837,66.40625,5,32.918915418197045,0.1407644675568837,6.383968151257251,3.0640786746594046,13.28125,5,0.1675159972126861
B2,3,2053,0.0,input,9.644312774188044e-15,1.2600291180812444e-12,0.0,5,1.1152928859305201e-14,4.7691002957894044e-17,1.2150818817390729e-14,1.924386576016938e-15,0.0,5,8.189890464742665e-17
B2,3,2053,0.5,old,49.254466619771456,8190.492191783133,125.0,5,78.64743483061241,0.3363040412481551,69.8875336513687,32.6244743677646,25.0,5,0.6252323784829018
B2,3,2053,0.5,input,53.68336246372525,9236.12336730218,128.90625,5,84.88097568146843,0.362959265082771,75.29651600270782,36.798931399102024,25.78125,5,0.6813026504565415
B2,3,2053,1.0,old,91.33869123901034,15885.630842998,179.6875,5,146.5784745631683,0.6267837401404481,134.28382685169638,63.31394879496122,35.9375,5,1.1846256298837339
B2,3,2053,1.0,input,103.29669117077158,18196.063830927855,132.8125,5,169.2947508765133,0.723920735679355,150.7023826891181,72.53648266125545,26.5625,5,1.3563027393144744
B2,3,2053,2.0,old,176.68047697277873,30423.60469567924,148.4375,4,288.84349761586975,1.2351227442533035,260.3897182607311,121.293708865202,37.109375,4,2.3105121949935397
B2,3,2053,2.0,input,205.4188946121762,35122.4599690725,148.4375,4,338.50871879092466,1.4474960355962165,299.865005922322,140.0218005997003,37.109375,4,2.687368693551699
B2,3,2027,0.0,new,1.7288210960521129,181.57423335551786,144.53125,5,24.979181578838737,0.1068133974124878,2.2210399461378154,0.754462854912917,28.90625,5,0.11478824444036023
B2,3,2027,0.5,new,86.41310810382264,4187.030592988937,285.15625,4,74.66136937414018,0.31925923966526226,75.78330975133638,16.85279629337494,71.2890625,4,0.5533518099279018
B2,3,2027,1.0,new,172.1191548173679,7558.803739033632,285.15625,4,145.3479854742805,0.6215220497344485,149.32636412582704,30.490775939665724,71.2890625,4,1.0711705488326204
B2,3,2027,2.0,new,345.5123310317354,13072.393280963413,140.625,3,287.6450015685116,1.2299978591885257,298.13336668372875,52.85145245501311,46.875,3,2.0934193454205503
B2,3,2039,0.0,new,1.7288210960521129,181.57423335551786,144.53125,5,24.979181578838737,0.1068133974124878,2.2210399461378154,0.754462854912917,28.90625,5,0.11478824444036023
B2,3,2039,0.5,new,95.18661032589993,6663.678471571235,566.40625,4,91.97858844838275,0.3933093440379043,82.03597937722874,26.63608963184655,141.6015625,4,0.6826047334094368
B2,3,2039,1.0,new,189.4631519814273,12337.125861660053,570.3125,4,177.203427519014,0.7577390022448988,164.99147469617685,49.35674193427388,142.578125,4,1.3215529616798147
B2,3,2039,2.0,new,377.3979857991478,22933.124471162708,714.84375,4,351.72328137337286,1.5040027838375993,332.0474608404803,91.75175771774629,178.7109375,4,2.606275713428145
B2,3,2053,0.0,new,1.7288210960521129,181.57423335551786,144.53125,5,24.979181578838737,0.1068133974124878,2.2210399461378154,0.754462854912917,28.90625,5,0.11478824444036023
B2,3,2053,0.5,new,51.43202734398444,8374.022800553901,125.0,5,79.60900918154219,0.34041582621450195,67.93347047438175,33.35937259367412,25.0,5,0.6283087777620565
B2,3,2053,1.0,new,98.76316280006463,16549.760962084827,140.625,5,152.4873715533705,0.6520507554144235,135.54606686906527,65.96579147242389,28.125,5,1.223930911262587
B2,3,2053,2.0,new,194.2216196568105,31672.060060457126,148.4375,4,301.61677573237966,1.2897425174197241,269.15504777338117,126.2655193768977,37.109375,4,2.4051326095434575
B2,4,2027,0.0,old,1.1232504237484828,728.1053943439894,0.0,5,17.774990250384576,0.08951997213554852,9.758018707018225,2.916018982078024,0.0,5,0.1287779806952142
B2,4,2027,0.0,input,1.6357922210689448e-14,1.1013412404281553e-12,0.0,5,2.1259791646382316e-14,1.0707043598803299e-16,1.4826093793020138e-14,3.265906064105669e-15,0.0,5,1.608527198601983e-16
B2,4,2027,0.5,old,48.40449970017486,3978.097931006701,488.28125,5,50.85878649585077,0.25613950195319335,43.079859041421926,15.916754019519187,97.65625,5,0.44478215208004307
B2,4,2027,0.5,input,49.050909745406365,3914.306336672313,488.28125,5,50.6170266877387,0.254921929905005,42.87625362358222,15.679701607401489,97.65625,5,0.4418580080131942
B2,4,2027,1.0,old,93.36223977908998,7527.258171377882,496.09375,5,95.44151392701518,0.4806709622322359,80.52283599853793,30.13453781320415,99.21875,5,0.8352052778081083
B2,4,2027,1.0,input,96.53205763136545,7817.460950989845,500.0,5,100.82431739669748,0.5077803113699474,84.8595619367578,31.30908036173818,100.0,5,0.879150462272637
B2,4,2027,2.0,old,184.03287071811076,14010.429271830295,550.78125,5,184.75506041788483,0.9304797148990163,158.29960430211554,56.14350694629459,110.15625,5,1.6118557994940046
B2,4,2027,2.0,input,193.11953927620067,15096.497158158614,550.78125,5,202.2265798356528,1.0184713204871232,169.6941789599001,60.50099965044924,110.15625,5,1.7504861742576927
B2,4,2039,0.0,old,1.1232504237484828,728.1053943439894,0.0,5,17.774990250384576,0.08951997213554852,9.758018707018225,2.916018982078024,0.0,5,0.1287779806952142
B2,4,2039,0.0,input,1.6357922210689448e-14,1.1013412404281553e-12,0.0,5,2.1259791646382316e-14,1.0707043598803299e-16,1.4826093793020138e-14,3.265906064105669e-15,0.0,5,1.608527198601983e-16
B2,4,2039,0.5,old,40.93827455641923,1675.6198083787824,300.78125,5,55.97214969049919,0.281891872236151,30.31802710175125,6.705041905792992,60.15625,5,0.3920055548700256
B2,4,2039,0.5,input,42.07566194656555,1459.4786899726278,324.21875,5,52.23946153522406,0.26309297924414543,32.33161863605549,5.844177712120051,64.84375,5,0.3739416153270815
B2,4,2039,1.0,old,77.2888136100204,3211.8935003701986,324.21875,5,100.31131038025535,0.5051966602303217,57.0736075027724,12.85054396766334,64.84375,5,0.7136352676435332
B2,4,2039,1.0,input,81.96190282760679,3028.183328986166,324.21875,5,102.56773051587719,0.5165606421409497,62.51234909653116,12.125646777538293,64.84375,5,0.7350439932747869
B2,4,2039,2.0,old,149.2758909018035,5760.425716755082,324.21875,5,188.23503505659517,0.948005869811142,110.12613115802495,23.03154002268236,64.84375,5,1.341312803819115
B2,4,2039,2.0,input,158.6613283303856,5598.972995857771,328.125,5,202.27303291214992,1.0187052715641731,119.26792996832991,22.39409528987701,65.625,5,1.4318222165878958
B2,4,2053,0.0,old,1.1232504237484828,728.1053943439894,0.0,5,17.774990250384576,0.08951997213554852,9.758018707018225,2.916018982078024,0.0,5,0.1287779806952142
B2,4,2053,0.0,input,1.6357922210689448e-14,1.1013412404281553e-12,0.0,5,2.1259791646382316e-14,1.0707043598803299e-16,1.4826093793020138e-14,3.265906064105669e-15,0.0,5,1.608527198601983e-16
B2,4,2053,0.5,old,38.35249913926147,3400.4504598729995,144.53125,5,47.99824863764022,0.2417330091364589,44.654526987005504,13.58587288857489,28.90625,5,0.4226019110563453
B2,4,2053,0.5,input,39.31946409183314,2987.2231297997528,144.53125,5,46.93557662761216,0.2363810867226122,40.08366971756482,11.914809224114427,28.90625,5,0.39732395350053756
B2,4,2053,1.0,old,74.64497902923924,5012.705886808554,328.125,4,89.43864244824407,0.4504387719500925,78.83437104478108,19.98868928567599,82.03125,4,0.7496238731847299
B2,4,2053,1.0,input,76.909704015493,4689.2313862104465,324.21875,4,93.25290480623913,0.4696484961297163,78.6973366566654,18.7022764126024,81.0546875,4,0.7620097791711145
B2,4,2053,2.0,old,143.83550152761225,6379.001794792042,328.125,3,172.85184992963352,0.8705317173911824,150.07434483826296,25.463729574709067,109.375,3,1.3766832156116353
B2,4,2053,2.0,input,151.80215119590034,6255.057100529132,324.21875,3,186.07853992739925,0.9371451390227306,155.12523757579896,24.961431836836592,108.07291666666667,3,1.4534857966470782
B2,4,2027,0.0,new,1.2653735913372908,404.64111415994233,0.0,5,19.136107484827182,0.09637495068598012,5.3084963789913395,1.624670983599466,0.0,5,0.1179248204608709
B2,4,2027,0.5,new,47.31084536137158,3907.1209209042627,488.28125,5,52.156033387890794,0.2626728110573059,41.69970692093157,15.637491644023177,97.65625,5,0.44643359354118517
B2,4,2027,1.0,new,92.52511322813807,7490.5437146517115,500.0,5,95.82822346586646,0.48261854288656386,79.61653092696686,29.985037337922837,100.0,5,0.8341177242655586
B2,4,2027,2.0,new,183.2481955303449,13916.991724235244,554.6875,5,185.06190718091443,0.9320250836046727,157.48361062398754,55.77520886546435,110.9375,5,1.6094915233211557
B2,4,2039,0.0,new,1.2653735913372908,404.64111415994233,0.0,5,19.136107484827182,0.09637495068598012,5.3084963789913395,1.624670983599466,0.0,5,0.1179248204608709
B2,4,2039,0.5,new,40.674096582678786,1561.0857206571327,332.03125,5,56.26609674160094,0.2833722742759432,29.994992856630354,6.249331185449279,66.40625,5,0.39037741966058526
B2,4,2039,1.0,new,76.90390395033282,3050.66910839189,324.21875,5,100.55285159620614,0.5064131313854062,57.42398794051454,12.208006884779685,64.84375,5,0.7124980453419849
B2,4,2039,2.0,new,148.81009694244545,5585.144269826906,328.125,5,188.5223159083356,0.9494526989503211,110.32109636735757,22.345272673119055,65.625,5,1.3397943433454982
B2,4,2053,0.0,new,1.2653735913372908,404.64111415994233,0.0,5,19.136107484827182,0.09637495068598012,5.3084963789913395,1.624670983599466,0.0,5,0.1179248204608709
B2,4,2053,0.5,new,37.26076632686824,3071.787265603821,144.53125,5,47.9719523192136,0.24160057330050858,40.429096635780915,12.252562513963326,28.90625,5,0.40511429769911594
B2,4,2053,1.0,new,73.63853921176586,4915.401448321613,324.21875,4,89.50389277902376,0.4507673914154735,77.35703585889038,19.603061643834288,81.0546875,4,0.7442902179218256
B2,4,2053,2.0,new,143.2049514492457,6338.850643760287,328.125,3,172.23593559189865,0.8674297953324225,145.80907872422398,25.310964143615468,109.375,3,1.3620713683100147
B2,5,2027,0.0,old,2.4931025854345545,2620.0607271132235,0.0,3,31.831899165006842,0.13770108409457738,31.27424231046331,10.468766042663596,0.0,3,0.2506321080892983
B2,5,2027,0.0,input,1.0258956139788384e-14,0.0,0.0,3,1.3358991204567832e-14,5.778943825322084e-17,1.4101116743087056e-14,4.736951571734001e-15,0.0,3,1.0878083180944558e-16
B2,5,2027,0.5,old,59.34942709631891,7916.088742328587,187.5,3,80.9439811786396,0.35015422427207055,100.843265378024,31.687555612034796,62.5,3,0.7053489986890906
B2,5,2027,0.5,input,65.39361940426912,5671.941442599321,195.3125,3,74.3141170972782,0.3214742053177893,82.87424116626885,22.73745325670585,65.10416666666667,3,0.5990859288045244
B2,5,2027,1.0,old,113.29870704024552,13720.056685189496,406.25,3,140.1319194020557,0.6061943435385616,168.09680701397144,54.91332767882091,135.41666666666666,3,1.207326589301024
B2,5,2027,1.0,input,128.86074908845137,12549.976317392031,398.4375,3,146.82020713146105,0.6351270963819114,162.6492718529075,50.254018931559465,132.8125,3,1.204321014838795
B2,5,2027,2.0,old,223.30441090133584,20000.558652110867,191.40625,1,262.11594404126623,1.133883010431061,303.13939518995545,80.03466551564789,191.40625,1,2.1357764794964167
B2,5,2027,2.0,input,259.9043827316131,20340.40673198993,191.40625,1,293.0798214639765,1.2678291336823564,325.7321963374,81.41936563233075,191.40625,1,2.324579565680696
B2,5,2039,0.0,old,2.4931025854345545,2620.0607271132235,0.0,3,31.831899165006842,0.13770108409457738,31.27424231046331,10.468766042663596,0.0,3,0.2506321080892983
B2,5,2039,0.0,input,1.0258956139788384e-14,0.0,0.0,3,1.3358991204567832e-14,5.778943825322084e-17,1.4101116743087056e-14,4.736951571734001e-15,0.0,3,1.0878083180944558e-16
B2,5,2039,0.5,old,26.515936746641945,3975.688288576588,0.0,3,68.75912407318079,0.2974439532240995,47.141856224363714,15.84282249090157,0.0,3,0.46794324257357695
B2,5,2039,0.5,input,27.9411039752392,1771.5093382136686,0.0,3,68.6854392345227,0.29712520120393393,25.247136027178556,7.0119152723086104,0.0,3,0.3820660123435169
B2,5,2039,1.0,old,48.32432268598427,5520.28547611997,0.0,3,122.83748713057393,0.5313806461138961,63.99168541532124,21.955063025832434,0.0,3,0.7647659734824006
B2,5,2039,1.0,input,55.17924069355293,3674.2651618963114,0.0,3,136.55939060693177,0.5907400005382403,50.46111801190472,14.549723257235357,0.0,3,0.7628248631106573
B2,5,2039,2.0,old,95.09622292392146,9159.87750379176,0.0,3,236.6838913314894,1.0238669158608535,104.41127837170296,36.42719227472582,0.0,3,1.4072822099099869
B2,5,2039,2.0,input,110.52852974990421,7950.816495497216,0.0,3,273.0914727356702,1.1813618677840652,101.66102838392406,31.55086582826186,0.0,3,1.5377341118398888
B2,5,2053,0.0,old,2.4931025854345545,2620.0607271132235,0.0,3,31.831899165006842,0.13770108409457738,31.27424231046331,10.468766042663596,0.0,3,0.2506321080892983
B2,5,2053,0.0,input,1.0258956139788384e-14,0.0,0.0,3,1.3358991204567832e-14,5.778943825322084e-17,1.4101116743087056e-14,4.736951571734001e-15,0.0,3,1.0878083180944558e-16
B2,5,2053,0.5,old,54.22404901019187,3201.4671819459195,0.0,3,67.48225822330436,0.2919203804438547,47.73899468717752,12.832731756570583,0.0,3,0.45068994394307993
B2,5,2053,0.5,input,60.67746807558965,4187.9027533414555,0.0,3,67.51052358003038,0.2920426530812276,54.02422231034684,16.782959169175466,0.0,3,0.48149502067010946
B2,5,2053,1.0,old,104.62648498825212,7359.864564337001,15.625,3,121.48596968046805,0.5255341392156553,87.7849879513097,29.45238202487849,5.208333333333333,3,0.8428155205652944
B2,5,2053,1.0,input,121.23587791368024,9195.788155100685,23.4375,3,134.89331299486506,0.5835327430579987,107.98578267311616,36.80367854632688,7.8125,3,0.9763081172237589
B2,5,2053,2.0,old,207.08664236095294,17833.079731318918,144.53125,3,232.80836632524588,1.0071018465814798,176.1499985547063,71.29491939401463,48.177083333333336,3,1.696517531751682
B2,5,2053,2.0,input,242.45405744396615,21482.893810264177,35.15625,3,269.710598872684,1.1667366016726417,216.05429889921572,85.88206464161595,11.71875,3,2.0055652514455176
B2,5,2027,0.0,new,3.017916928109757,2296.0254328660353,0.0,3,32.01656740234614,0.13849993735644656,30.537625830402177,9.18321364518576,0.0,3,0.2442765530783299
B2,5,2027,0.5,new,58.18855041077524,7744.535267857861,195.3125,3,81.5538258961763,0.3527923414104432,99.23256103263525,31.006383223319535,65.10416666666667,3,0.7015565839079495
B2,5,2027,1.0,new,113.19367360562295,13527.010270005201,402.34375,3,140.41174943067068,0.6074048556133441,166.58158480772235,54.15441079305663,134.11458333333334,3,1.201976778127506
B2,5,2027,2.0,new,223.99709531907925,19867.976781383928,191.40625,1,262.2505033809651,1.1344650984445828,302.25353723127927,79.5112516642278,191.40625,1,2.1321782811024996
B2,5,2039,0.0,new,3.017916928109757,2296.0254328660353,0.0,3,32.01656740234614,0.13849993735644656,30.537625830402177,9.18321364518576,0.0,3,0.2442765530783299
B2,5,2039,0.5,new,25.128901534844474,3693.5671013086376,0.0,3,68.94947377824707,0.2982673838528797,45.10012890935734,14.724203673396886,0.0,3,0.45951152148543417
B2,5,2039,1.0,new,47.73461317255807,5146.977993683328,0.0,3,122.31760770178732,0.5291317083244387,61.408599649637495,20.468790729977453,0.0,3,0.7505005311313357
B2,5,2039,2.0,new,95.04668271258824,8889.778852508447,0.0,3,236.86445829668236,1.0246480274976382,102.62014185458119,35.347449340965404,0.0,3,1.3995183556558952
B2,5,2053,0.0,new,3.017916928109757,2296.0254328660353,0.0,3,32.01656740234614,0.13849993735644656,30.537625830402177,9.18321364518576,0.0,3,0.2442765530783299
B2,5,2053,0.5,new,54.698554868528376,3367.6182449804523,0.0,3,67.66700753092374,0.2927195844063025,47.433121586593266,13.49575967189344,0.0,3,0.4536957436724944
B2,5,2053,1.0,new,105.56795273616561,7576.900984935984,11.71875,3,121.28777949758873,0.5246767915940788,88.27362606449879,30.32009644388283,3.90625,3,0.8467687000927784
B2,5,2053,2.0,new,208.41407396342944,18031.527896682255,144.53125,3,233.19061589504855,1.00875541364902,177.7328482189164,72.09258572340505,48.177083333333336,3,1.7050453218911394
